1050 0.8 0.0070922 90.7957 81.3072
1050 0.8 0.0070922 91.134 80.0134
1050 0.8 0.0070922 87.9462 77.4655
1050 0.8 0.0070922 88.1301 79.5789
1050 0.8 0.0070922 91.836 84.5408
1050 0.8 0.0070922 91.1136 79.8753
1050 0.8 0.0070922 87.6926 77.7894
1050 0.8 0.0070922 87.8787 78.1723
1050 0.8 0.0070922 90.685 84.7737
1050 0.8 0.0070922 90.2597 78.4446
1050 0.8 0.0070922 89.8287 79.2612
1050 0.8 0.0070922 89.5206 78.6791
1050 0.8 0.0070922 89.6527 79.0759
1050 0.8 0.0070922 90.264 82.0741
1050 0.8 0.0070922 90.9765 77.034
1050 0.8 0.0070922 88.2448 76.3784
1050 0.8 0.0070922 88.6105 77.725
1050 0.8 0.0070922 89.6778 80.8009
1050 0.8 0.0070922 90.4408 78.8293
1050 0.8 0.0070922 88.0785 76.676
1050 0.8 0.0070922 87.432 76.5969
1050 0.8 0.0070922 88.4262 77.3772
1050 0.8 0.0070922 89.7905 80.1673
1050 0.8 0.0070922 90.3813 78.2284
1050 0.8 0.0070922 90.1123 77.3589
1050 0.8 0.0070922 89.6624 77.6329
1050 0.8 0.0070922 86.9519 76.1978
1050 0.8 0.0070922 89.6021 78.3014
1050 0.8 0.0070922 88.1823 76.3401
1050 0.8 0.0070922 89.3318 74.6921
1050 0.8 0.0070922 89.8143 77.0484
1050 0.8 0.0070922 87.3115 75.4309
1050 0.8 0.0070922 87.1274 75.4716
1050 0.8 0.0070922 89.3797 74.7162
1050 0.8 0.0070922 88.2808 74.9804
1050 0.8 0.0070922 89.7924 76.2043
1050 0.8 0.0070922 87.0471 74.5561
1050 0.8 0.0070922 90.7736 76.4798
1050 0.8 0.0070922 89.0866 76.4395
1050 0.8 0.0070922 87.8079 74.4565
1050 0.8 0.0070922 89.7901 76.5081
1050 0.8 0.0070922 87.4336 75.3976
1050 0.8 0.0070922 88.1807 74.7247
1050 0.8 0.0070922 88.4423 74.159
1050 0.8 0.0070922 87.4145 73.9548
1050 0.8 0.0070922 86.9365 73.9325
1050 0.8 0.0070922 87.1013 75.458
1050 0.8 0.0070922 87.9671 74.1942
1050 0.8 0.0070922 88.2287 74.3217
1050 0.8 0.0070922 89.5991 75.7799
1050 0.8 0.0070922 89.9242 76.9797
1050 0.8 0.0070922 90.0585 77.1788
1050 0.8 0.0070922 87.8806 74.1543
1050 0.8 0.0070922 87.7651 73.8461
1050 0.8 0.0070922 89.6999 76.2824
1050 0.8 0.0070922 87.2588 74.4302
1050 0.8 0.0070922 90.2896 77.0579
1050 0.8 0.0070922 89.7024 74.6812
1050 0.8 0.0070922 87.5991 74.1652
1050 0.8 0.0070922 89.4896 75.935
1050 0.8 0.0070922 90.1267 76.6177
1050 0.8 0.0070922 87.3752 74.9015
1050 0.8 0.0070922 88.2893 74.3063
1050 0.8 0.0070922 87.408 73.7691
1050 0.8 0.0070922 87.5772 74.4487
1050 0.8 0.0070922 89.2193 76.6528
1050 0.8 0.0070922 84.5082 71.8069
1050 0.8 0.0070922 86.3945 73.3178
1050 0.8 0.0070922 87.3874 74.2356
1050 0.8 0.0070922 86.791 73.6465
1050 0.8 0.0070922 87.5337 74.0932
1050 0.8 0.0070922 86.471 73.3968
1050 0.8 0.0070922 84.9265 71.9884
1050 0.8 0.0070922 87.4098 73.9264
1050 0.8 0.0070922 85.2843 71.9945
1050 0.8 0.0070922 86.848 73.6226
1050 0.8 0.0070922 86.2448 73.1871
1050 0.8 0.0070922 88.6906 75.2529
1050 0.8 0.0070922 86.2705 73.2451
1050 0.8 0.0070922 87.5709 74.1519
