300 0.8 -1 18.2663 0.000147 300 300
300 0.8 -1 17.7951 0.000125 300 300
300 0.8 -1 18.1721 9.3e-05 300 300
300 0.8 -1 18.0355 0.000236 300 300
300 0.8 -1 20.9179 0.000114 300 300
300 0.8 -1 18.9813 0.00012 300 300
300 0.8 -1 18.1137 0.000128 300 300
300 0.8 -1 18.0046 0.000512 300 300
300 0.8 -1 17.6665 0.00018 300 300
300 0.8 -1 17.5512 0.000507 300 300
300 0.8 -1 18.482 0.000113 300 300
300 0.8 -1 18.0464 0.000411 300 300
300 0.8 -1 18.3132 0.000141 300 300
300 0.8 -1 17.7655 0.000466 300 300
300 0.8 -1 18.0368 0.000145 300 300
300 0.8 -1 27.0097 0.000123 300 300
300 0.8 -1 19.3312 0.000116 300 300
300 0.8 -1 17.8157 0.000129 300 300
300 0.8 -1 24.443 0.000332 300 300
300 0.8 -1 17.8191 0.000118 300 300
300 0.8 -1 22.8187 9.9e-05 300 300
300 0.8 -1 17.6653 0.000143 300 300
300 0.8 -1 17.9823 0.000153 300 300
300 0.8 -1 18.5583 0.000477 300 300
300 0.8 -1 18.4606 0.000141 300 300
300 0.8 -1 18.4907 0.000524 300 300
300 0.8 -1 18.1492 0.000124 300 300
300 0.8 -1 20.4924 0.000137 300 300
300 0.8 -1 18.284 0.000516 300 300
300 0.8 -1 17.7333 0.000134 300 300
300 0.8 -1 17.7675 0.000153 300 300
300 0.8 -1 17.6334 0.000129 300 300
300 0.8 -1 20.0743 0.000117 300 300
300 0.8 -1 20.5493 0.000121 300 300
300 0.8 -1 18.759 0.00016 300 300
300 0.8 -1 17.4378 0.000264 300 300
300 0.8 -1 17.7738 0.000468 300 300
300 0.8 -1 18.0724 0.000458 300 300
300 0.8 -1 17.4363 0.000107 300 300
300 0.8 -1 17.6594 0.000512 300 300
300 0.8 -1 17.8922 0.000221 300 300
300 0.8 -1 18.0763 0.000127 300 300
300 0.8 -1 18.1978 0.00013 300 300
300 0.8 -1 17.8267 9.3e-05 300 300
300 0.8 -1 18.0686 0.000138 300 300
300 0.8 -1 18.1622 0.000137 300 300
300 0.8 -1 21.2715 0.000119 300 300
300 0.8 -1 18.8268 0.000139 300 300
300 0.8 -1 20.0508 0.000128 300 300
300 0.8 -1 18.0519 0.000199 300 300
300 0.8 -1 18.3722 0.000522 300 300
300 0.8 -1 17.5531 0.000242 300 300
300 0.8 -1 18.2382 0.000158 300 300
300 0.8 -1 18.1689 0.000221 300 300
300 0.8 -1 21.7022 0.000137 300 300
300 0.8 -1 17.9023 0.000124 300 300
300 0.8 -1 18.1065 9.4e-05 300 300
300 0.8 -1 18.0325 0.000156 300 300
300 0.8 -1 17.6408 0.000313 300 300
300 0.8 -1 17.8092 0.000127 300 300
300 0.8 -1 18.2185 0.000457 300 300
300 0.8 -1 17.7364 0.000429 300 300
300 0.8 -1 18.5022 0.00012 300 300
300 0.8 -1 18.2682 0.000183 300 300
300 0.8 -1 20.72 0.000141 300 300
300 0.8 -1 18.2374 0.000126 300 300
300 0.8 -1 18.9992 0.000475 300 300
300 0.8 -1 17.7656 0.000123 300 300
300 0.8 -1 17.9838 0.000227 300 300
300 0.8 -1 18.1436 0.000433 300 300
300 0.8 -1 17.7242 0.000129 300 300
300 0.8 -1 20.2015 0.000331 300 300
300 0.8 -1 17.8825 0.000139 300 300
300 0.8 -1 21.2455 0.000111 300 300
300 0.8 -1 18.7944 0.000185 300 300
300 0.8 -1 18.2969 0.000592 300 300
300 0.8 -1 18.5887 0.000113 300 300
300 0.8 -1 21.0048 0.000121 300 300
300 0.8 -1 18.408 0.000137 300 300
300 0.8 -1 18.1059 0.000173 300 300
